2 1.846e+00 -8.232e-01 6.065e-02 1.291e+00
3 4.844e-01 -2.870e+00 2.140e-02 2.256e+00
4 2.166e-01 1.829e+00 9.754e-03 4.993e+00
5 9.395e-02 -3.103e+00 5.108e-03 1.789e+01
6 5.290e-02 2.664e+01 3.076e-03 3.759e+01
7 2.945e-02 1.662e+02 2.157e-03 9.559e-01
8 2.541e-02 -1.152e+02 1.479e-03 1.073e+00
9 1.046e-02 -3.177e+02 1.058e-03 1.064e+00
10 8.016e-03 8.796e+02 7.828e-04 1.058e+00
11 8.700e-03 7.455e+01 5.955e-04 1.053e+00
12 8.394e-03 1.237e+02 4.634e-04 1.050e+00
13 7.048e-03 4.600e+00 3.677e-04 1.047e+00
14 5.479e-03 -7.428e+01 2.967e-04 1.045e+00
15 4.436e-03 8.985e+01 2.428e-04 1.043e+00
16 3.852e-03 9.343e+01 2.012e-04 1.041e+00
17 3.321e-03 -1.210e+01 1.687e-04 1.040e+00
18 2.735e-03 -1.045e+02 1.427e-04 1.039e+00
19 2.263e-03 -1.075e+02 1.219e-04 1.038e+00
20 1.895e-03 -1.103e+02 1.049e-04 1.037e+00
21 1.611e-03 -2.137e+01 9.090e-05 1.037e+00
22 1.410e-03 2.847e+01 7.930e-05 1.036e+00
23 1.244e-03 2.830e+01 6.960e-05 1.036e+00
# n	norm_2	alpha_2	norm_3	alpha_3
