2 2.003e+00 -8.815e-01 6.065e-02 1.291e+00
3 4.915e-01 -7.343e+00 2.140e-02 2.256e+00
4 2.230e-01 1.889e+01 9.754e-03 4.993e+00
5 1.012e-01 -2.142e+01 5.108e-03 1.789e+01
6 5.595e-02 5.089e+01 3.076e-03 3.759e+01
7 2.742e-02 1.915e+02 2.157e-03 9.559e-01
8 2.621e-02 -1.027e+02 1.479e-03 1.073e+00
9 9.458e-03 -3.574e+02 1.058e-03 1.064e+00
10 6.831e-03 7.590e+02 7.828e-04 1.058e+00
11 6.695e-03 1.057e+02 5.955e-04 1.053e+00
12 7.420e-03 2.688e+02 4.634e-04 1.050e+00
13 7.076e-03 1.124e+02 3.677e-04 1.047e+00
14 5.820e-03 -9.432e+00 2.967e-04 1.045e+00
15 4.850e-03 1.035e+02 2.428e-04 1.043e+00
16 4.234e-03 1.034e+02 2.012e-04 1.041e+00
17 3.658e-03 -2.259e+01 1.687e-04 1.040e+00
18 2.988e-03 -1.341e+02 1.427e-04 1.039e+00
19 2.450e-03 -1.393e+02 1.219e-04 1.038e+00
20 2.035e-03 -1.441e+02 1.049e-04 1.037e+00
21 1.719e-03 -3.821e+01 9.090e-05 1.037e+00
22 1.502e-03 2.177e+01 7.930e-05 1.036e+00
23 1.323e-03 2.167e+01 6.960e-05 1.036e+00
# n	norm_2	alpha_2	norm_3	alpha_3
