# 12 rows of Z in [0.00001, 0.04], 7 columns of logU in [-4, -1]
1.079e+08 1.091e+08 1.103e+08 1.115e+08 1.120e+08 1.122e+08 1.123e+08
9.502e+07 9.583e+07 9.671e+07 9.748e+07 9.755e+07 9.736e+07 9.725e+07
7.887e+07 7.899e+07 7.908e+07 7.900e+07 7.849e+07 7.790e+07 7.749e+07
7.266e+07 7.254e+07 7.238e+07 7.220e+07 7.178e+07 7.132e+07 7.104e+07
6.917e+07 6.897e+07 6.876e+07 6.866e+07 6.840e+07 6.810e+07 6.790e+07
6.448e+07 6.427e+07 6.412e+07 6.417e+07 6.404e+07 6.382e+07 6.368e+07
6.003e+07 5.989e+07 5.986e+07 6.011e+07 6.012e+07 6.000e+07 5.992e+07
5.561e+07 5.557e+07 5.563e+07 5.601e+07 5.610e+07 5.605e+07 5.600e+07
5.180e+07 5.181e+07 5.191e+07 5.235e+07 5.250e+07 5.250e+07 5.248e+07
4.696e+07 4.702e+07 4.718e+07 4.764e+07 4.785e+07 4.790e+07 4.792e+07
4.162e+07 4.169e+07 4.184e+07 4.230e+07 4.261e+07 4.275e+07 4.280e+07
3.438e+07 3.447e+07 3.464e+07 3.512e+07 3.548e+07 3.568e+07 3.579e+07
3.065e+07 3.076e+07 3.097e+07 3.144e+07 3.184e+07 3.207e+07 3.218e+07
