4625.225639260158  N_ion per stellar baryon
2  0.3700819025716628  -0.0665390972746076
3  0.12758767319810294  2.5624140784602285
4  0.059968339393655326  -0.17490733235900657
5  0.032549306710584515  -0.06516560812283179
6  0.019558046923045358  -0.7517966566354941
7  0.012620032517765594  -1.1237405032760146
8  0.008594503755663207  -0.8436652341993971
9  0.0061702922733643945  -0.5945369222048755
10  0.004534366541334862  -0.593699177448071
11  0.0034539852700087863  -0.5930733391832574
12  0.002676216452462157  -0.5925926871791728
13  0.002149794327951285  -0.5922140559999425
14  0.0016990921815259945  -0.591911936960084
15  0.0013987590035914536  -0.59166867415607
16  0.001173614919046293  -0.5914666098652099
17  0.0009699161027841652  -40.90535465890705
18  0.0008015078437011694  -78.62495712963549
19  0.0006645905392360505  -78.64767796949796
20  0.0005816352462318122  -78.66741897688159
21  0.00048016584617886434  -78.68455270299003
22  0.0004055583589761824  -78.69907910441333
23  0.00035590120016028287  -78.71174313053943
24  0.0003297776879067499  -78.72328972876655
