2  1.2169281959866174  -180.40592658586112
3  0.3138519426495661  -3183.287066913304
4  0.12122997197116574  1828.5175149705854
5  2.4452163323801816e-21  3000.115571860695
6  0.06101484177313375  4972.638590496987
7  0.07457452368884591  18.8560938039371
8  0.05340973624088826  -18.00321938339194
9  0.0341535394236611  -50.79255443035771
10  0.022619639435969868  -50.89543297513998
11  0.015943428403209975  -50.97228852024907
12  0.011638764226666123  -51.0313145879221
13  0.008920872775527664  -51.077812073481304
14  0.006791590019389843  -51.11491354971543
15  0.005425146741487724  -51.144787235145536
16  0.004439415622986281  -51.16960157147423
17  0.003599156207508076  -73.54310738253103
18  0.002953366258247263  -94.47478110079227
19  0.0024375161723256744  -94.50214118718418
20  0.0021246763731213904  -94.52591300505603
21  0.0017478861846233205  -94.54654517485625
22  0.0014719279904213192  -94.56403764436988
23  0.0012883662896100668  -94.57928747008341
24  0.0011909872704222299  -94.59319170635519
25  879.8895831018556  0.0
