2416.6009928179906  N_ion per stellar baryon
2  0.8187514586573548  -0.5892375195353822
3  0.21689534603393032  -11.96468936886007
4  0.12241734314362374  -0.10868267483652205
5  0.10639894306421953  20.857480285635926
6  0.06157380641205275  -28.059561594822963
7  0.031644887345366614  -41.51264143184556
8  0.018535548764145  -22.042424713476827
9  0.012967891749210203  -4.69858025316293
10  0.009449241171102404  -4.706222049382397
11  0.007152359480721242  -4.71193086277307
12  0.0055148919768467555  -4.716315306407582
13  0.004413144711854394  -4.719769129652276
14  0.003477283100995076  -4.722525019342017
15  0.002855595003784473  -4.72474403028087
16  0.0023910632675409093  -4.72658723385628
17  0.001973762630952181  -39.26242622923466
18  0.0016342091895548655  -71.575643829675
19  0.0013578464266568839  -71.59630133418398
20  0.0011904908599575043  -71.6142496121213
21  0.000984334437078525  -71.62982738240062
22  0.0008324878170717627  -71.64303460561366
23  0.0007313976518557336  -71.65454858034649
24  0.0006784234052025825  -71.66504660360616
