# 2 columns for metallicity and Nion respectively
1.000e-05 6108.0
1.000e-04 5777.0
1.000e-03 5373.0
2.000e-03 5168.0
3.000e-03 4986.0
4.000e-03 4722.0
6.000e-03 4481.0
8.000e-03 4194.0
1.000e-02 3966.0
1.400e-02 3627.0
2.000e-02 3282.0
3.000e-02 2780.0
4.000e-02 2526.0
