# 2 columns for metallicity and Nion respectively
1.000e-05 7745.0
1.000e-04 6877.0
1.000e-03 5799.0
2.000e-03 5414.0
3.000e-03 5152.0
4.000e-03 4862.0
6.000e-03 4562.0
8.000e-03 4235.0
1.000e-02 3951.0
1.400e-02 3554.0
2.000e-02 3134.0
3.000e-02 2561.0
4.000e-02 2263.0
